lon,lat,plastic_c,bin_c
80.4399525,7.2613088,0,0
80.4401864,7.2604304,1,0
80.43977530000001,7.2603201,4,0
80.4397702,7.2597873,2,0
80.4398548,7.2591966,3,0
80.4401127,7.2592594,2,0
80.440155,7.2601509,2,0
80.440247,7.2605238,0,0
80.44051710000001,7.2600312,6,0
80.44071980000001,7.2596617,2,0
80.4411925,7.2587997,6,0
80.44132760000001,7.2585535,3,0
80.4415302,7.258184,1,0
80.4419065,7.2574979,1,0
80.4419065,7.2574979,3,0
80.4419065,7.2574979,3,0
80.4419065,7.2574979,3,0
80.4419065,7.2574979,1,0
80.4419065,7.2574979,5,0
80.4419065,7.2574979,1,0
80.4419065,7.2574979,0,0
80.4426947,7.2405224,4,0
80.4426857,7.2391391,3,0
80.44268240000001,7.2386253,3,0
80.44268240000001,7.2386253,3,0
80.44268240000001,7.2386253,2,0
80.44268240000001,7.2386253,5,0
80.44268240000001,7.2386253,1,0
80.44268240000001,7.2386253,0,0
80.44268240000001,7.2386253,1,0
80.44268240000001,7.2386253,0,0
80.44268240000001,7.2386253,0,0
80.44268240000001,7.2386253,0,0
80.44268240000001,7.2386253,0,0
80.44268240000001,7.2386253,0,0
80.44268240000001,7.2386253,0,0
80.4504921,7.2510241,0,0
80.45048560000001,7.251039,0,0
80.4504804,7.2510569,0,0
80.4504745,7.2510791,7,0
80.450473,7.2511105,3,0
80.4504776,7.251133,5,0
80.4504872,7.2511657,11,0
80.4505111,7.2512226,10,0
80.4505196,7.2512336,3,0
80.4505286,7.251275,11,0
80.45053130000001,7.2512904,22,0
80.4505302,7.2513167,1,0
80.45053870000001,7.2513447,12,0
80.4505407,7.2513627,4,0
80.45056290000001,7.2513927,2,0
80.45058970000001,7.2514201,5,0
80.45061030000001,7.2514389,3,0
80.4506322,7.2514561,0,0
80.45065840000001,7.2514743,2,0
80.4506824,7.2514875,0,0
80.4507093,7.2514994,3,0
80.4507245,7.2515203,1,0
80.45073550000001,7.2515432,2,0
80.4507785,7.2515885,1,0
80.4507957,7.2516179,5,0
80.4508108,7.2516618,1,0
80.4508288,7.2516987,2,0
80.4508344,7.2517213,0,0
80.45084,7.2517458,0,0
80.4508441,7.2517666,6,0
80.450855,7.2517858,2,0
80.4508603,7.2518028,3,0
80.4508684,7.2518427,4,0
80.4508774,7.251882,4,0
80.4508868,7.2519249,3,0
80.4508971,7.2519385,2,0
80.45091140000001,7.2519753,1,0
80.45093630000001,7.2520266,0,0
80.4509448,7.2520451,1,0
80.4509547,7.2520657,4,0
80.4509701,7.2521068,2,0
80.4509795,7.2521451,0,0
80.450986,7.2521679,0,1
80.4509628,7.2522278,2,0
80.4509575,7.2522565,0,0
80.4509554,7.2522898,0,0
80.4509449,7.2523272,0,0
80.4509451,7.2523528,0,0
80.4509445,7.2523689,0,0
80.4509414,7.2523866,0,0
80.4509343,7.2524056,0,0
80.4509348,7.2524455,1,0
80.45093390000001,7.2524711,1,0
80.45093200000001,7.2524853,0,0
80.4509223,7.2525055,1,0
80.4509,7.2525237,0,0
80.4508596,7.2525424,3,0
80.45084010000001,7.2525484,3,0
80.4507935,7.2525639,6,0
80.45075390000001,7.2525814,7,0
80.4507342,7.2526027,2,0
80.4507309,7.2526165,0,0
80.4507237,7.2526387,2,0
80.4507115,7.2526596,5,0
80.4507129,7.2526933,6,0
80.4507131,7.2527302,9,0
80.4507203,7.252801,7,0
80.4507207,7.2528218,2,0
80.4507155,7.2528576,4,0
80.4507174,7.2528982,9,0
80.4507198,7.2529111,5,0
80.4507387,7.2529286,5,0
80.4508017,7.2529841,4,0
80.4508339,7.2529938,11,0
80.4508667,7.2530049,3,0
80.4508979,7.2530269,4,0
80.4509103,7.2530368,5,0
80.4509271,7.253047,9,0
80.45094710000001,7.2530722,3,0
80.4509616,7.2530888,4,0
80.45098800000001,7.2531329,4,0
80.4510021,7.2531434,5,0
80.4510247,7.2531678,1,0
80.4510416,7.2531887,0,0
80.4510652,7.2532032,1,0
80.4511091,7.2532478,0,0
80.4511433,7.2532822,1,0
80.45116180000001,7.2532885,1,0
80.4511887,7.2532962,1,0
80.4512185,7.2532992,2,0
80.45123240000001,7.2533062,1,0
80.45124320000001,7.2533192,1,0
80.451251,7.2533517,3,0
80.45126330000001,7.253383,3,0
80.4512772,7.2533977,1,0
80.4512784,7.2534282,1,0
80.451272,7.2534527,0,0
80.4512764,7.253471,4,0
80.4512821,7.2534927,9,0
80.4512864,7.2535069,5,0
80.4512842,7.2535321,11,0
80.45128150000001,7.2535654,3,0
80.4512828,7.2535792,0,0
80.4512867,7.2535945,0,0
80.4513014,7.2536629,7,0
80.45130520000001,7.2537238,6,0
80.4513067,7.2537357,6,0
80.4513108,7.2537433,3,0
80.451312,7.2537598,8,0
80.451333,7.2538363,2,0
80.4514133,7.2539847,17,0
80.4514213,7.2540101,15,0
80.4514418,7.2540532,13,0
80.4514951,7.2540989,3,0
80.45150240000001,7.2541093,2,0
80.4515078,7.2541188,0,0
80.4515183,7.2541266,1,0
80.451549,7.2541274,1,0
80.4515573,7.2541207,5,0
80.4515633,7.254126,2,0
80.45156970000001,7.2541369,0,0
80.4515817,7.2541441,2,1
80.4516136,7.2541415,0,0
80.4516292,7.2541413,1,0
80.451635,7.2541388,0,0
80.45164890000001,7.2541139,1,0
80.4516412,7.254096,6,0
80.45162520000001,7.2541036,7,0
80.4516145,7.254117,4,0
80.4516066,7.2541296,6,0
80.4515958,7.2541355,7,0
80.4515798,7.2541279,20,0
80.4515724,7.2541175,10,0
80.4515694,7.2541021,7,0
80.4515588,7.2540633,2,0
80.451519,7.2539188,0,0
80.4515055,7.2538412,3,0
80.4515074,7.2538089,0,0
80.4515078,7.2537783,1,0
80.451507,7.2537524,6,0
80.4514928,7.2536717,1,0
80.4514882,7.2536515,2,0
80.451486,7.2536223,1,0
80.4514901,7.253579,0,0
80.4514722,7.253436,4,0
80.45146770000001,7.2533922,1,0
80.4514619,7.2533649,3,0
80.4514602,7.2533538,2,0
80.451458,7.2533448,5,0
80.45144880000001,7.2533349,7,0
80.4514326,7.2533205,1,0
80.4514175,7.2532879,0,0
80.4513968,7.2532812,4,0
80.4513519,7.253264,2,0
80.4513391,7.2532577,2,0
80.4513208,7.2532545,0,0
80.4512356,7.2532164,1,0
80.45120680000001,7.2532069,6,0
80.4511668,7.2531974,1,0
80.45115,7.2531815,4,0
80.4511224,7.253166,7,0
80.451066,7.2531421,7,0
80.4510484,7.2531412,4,0
80.4510376,7.2531438,6,0
80.4510416,7.2531685,2,0
80.4510542,7.2531769,3,0
80.45105840000001,7.2531825,7,0
80.4510617,7.2531931,4,0
80.4510751,7.2531947,0,0
80.451081,7.2532008,2,0
80.45108090000001,7.2532072,4,0
80.45107800000001,7.2531638,2,0
80.4510746,7.2531436,0,0
80.4510755,7.2531289,6,0
80.4510755,7.2531267,12,0
80.4510676,7.2531437,1,0
80.4510813,7.2531348,2,0
80.45111440000001,7.2531187,3,0
80.4511542,7.2530858,0,0
80.4511653,7.2530766,1,0
80.4512003,7.2530478,2,0
80.4512065,7.2530173,2,0
80.4512246,7.2530021,3,0
80.451243,7.252986,4,0
80.4512641,7.2529763,8,0
80.4513312,7.2529203,3,0
80.451373,7.2528813,0,0
80.4514255,7.2528245,0,0
80.4514736,7.2527662,0,0
80.4514886,7.2527474,0,0
80.45150480000001,7.252721,3,0
80.45151680000001,7.2527029,8,0
80.4515363,7.2526667,0,0
80.451564,7.2526119,6,0
80.45157090000001,7.2526027,4,0
80.4516195,7.2525771,2,0
80.4516606,7.2525463,1,0
80.4516713,7.2525454,1,0
80.45167380000001,7.2525545,0,0
80.4516751,7.2525483,4,0
80.4516047,7.2524995,0,0
80.4516387,7.2524737,0,0
80.4516582,7.2524578,0,0
80.4517221,7.2524279,3,0
80.4517416,7.2524108,3,0
80.4517652,7.2523909,0,0
80.4518079,7.252353,1,0
80.45182890000001,7.2523463,1,0
80.4518515,7.2523406,2,0
80.4518747,7.2523354,4,0
80.45191580000001,7.2523269,2,0
80.4519332,7.2523221,6,0
80.4519518,7.2523184,4,0
80.4519717,7.2523138,0,0
80.4519932,7.2523047,0,0
80.4520225,7.2522967,0,0
80.4520376,7.2522942,0,0
80.45209460000001,7.2522638,0,0
80.4521142,7.2522508,1,0
80.4521268,7.2522355,1,0
80.45213580000001,7.2522239,6,0
80.4521438,7.2522124,3,0
80.4521482,7.2522041,0,0
80.4521494,7.2521955,3,0
80.4521493,7.2521671,2,0
80.4521792,7.2520629,0,0
80.4522102,7.2520418,1,0
80.4522163,7.2520588,1,0
80.452214,7.2520786,2,0
80.4522357,7.2520793,2,0
80.4522461,7.252097,2,0
80.45227440000001,7.2521123,3,0
80.4522929,7.252106,0,0
80.4523205,7.2520969,1,0
80.4523968,7.2520641,4,0
80.4524589,7.2520068,4,0
80.4524758,7.2519909,5,0
80.4524859,7.2519755,2,0
80.4524999,7.2519601,1,0
80.45251110000001,7.2519471,0,0
80.4525406,7.2519021,6,0
80.4525686,7.2518707,8,0
80.4525793,7.2518552,4,0
80.45260110000001,7.2518275,2,0
80.4526401,7.2517846,1,0
80.4526673,7.2517574,2,0
80.4526922,7.2517247,7,0
80.45276390000001,7.2516618,1,0
80.45279070000001,7.2516567,0,0
80.4528179,7.2516312,0,0
80.4528315,7.2516299,0,0
80.4528361,7.2516255,0,0
80.4528234,7.2516002,0,0
80.4528015,7.2515952,5,0
80.4527863,7.2515959,0,0
80.4527829,7.2516023,2,0
80.452793,7.2515928,0,0
80.45279980000001,7.2515855,0,0
80.4527813,7.2516267,1,0
80.4527709,7.25164,2,0
80.4527597,7.2516508,0,0
80.45274210000001,7.2516688,0,0
80.4527278,7.2517155,1,0
80.4527309,7.2517284,2,0
80.4527063,7.2517976,7,0
80.45267750000001,7.2518424,3,0
80.4526692,7.2518578,3,0
80.4526525,7.2519056,22,0
80.4526297,7.2519424,6,0
80.45261550000001,7.2519668,4,0
80.4525879,7.2520179,5,0
80.4525595,7.2520396,0,0
80.4525379,7.2520588,2,0
80.4525144,7.2520691,4,0
80.4525028,7.2520683,2,0
80.4524894,7.2520707,1,0
80.4524715,7.2520683,2,0
80.4524759,7.2520156,0,0
80.45246490000001,7.2519963,0,0
80.4524564,7.2519548,2,0
80.4524557,7.251933,1,0
80.4524174,7.251971,2,1
80.4523861,7.2519916,0,0
80.45236,7.2520148,0,0
80.4523437,7.252026,0,0
80.4523346,7.2520217,0,0
80.4522977,7.2520473,1,0
80.452288,7.2520577,0,0
80.45225860000001,7.2520724,0,0
80.4522013,7.2520934,6,0
80.452123,7.2521156,12,0
80.4520972,7.2521278,12,0
80.4520708,7.2521407,1,0
80.4520334,7.2521726,2,0
80.4520111,7.2521954,1,0
80.4519935,7.2522114,0,0
80.4519811,7.2522254,0,0
80.4519659,7.2522376,3,0
80.4519466,7.2522588,2,0
80.45191750000001,7.2522827,0,0
80.4518987,7.2522895,0,0
80.4518596,7.2523161,3,0
80.4518334,7.2523359,1,0
80.4518106,7.2523545,0,0
80.4517372,7.252446,2,0
80.45172860000001,7.2524678,0,0
80.4517119,7.2525026,1,0
80.4517009,7.2525474,1,0
80.4516916,7.2525661,0,0
80.451682,7.2525881,0,0
80.4516668,7.2526287,0,0
80.4516637,7.2526439,0,0
80.4516424,7.2526793,0,0
80.4516286,7.2526902,2,0
80.45161540000001,7.2527039,1,0
80.45160320000001,7.2527171,1,0
80.4515731,7.252746,1,0
80.4515571,7.2527688,4,0
80.4515317,7.2527876,3,0
80.4515203,7.2527986,4,0
80.4515083,7.2528077,0,0
80.45147250000001,7.2528282,3,0
80.4514023,7.2528525,3,0
80.4513858,7.252854,3,0
80.4513713,7.2528644,0,0
80.45134970000001,7.2529199,2,0
80.45135,7.252913,5,0
80.4513384,7.2528793,6,0
80.4512558,7.2529408,3,0
80.4511777,7.2529992,13,0
80.451147,7.2530146,7,0
80.4511164,7.2530489,4,0
80.4510446,7.2530893,1,0
80.4509984,7.2530654,3,0
80.4509216,7.253066,4,0
80.4509078,7.2530501,1,0
80.4508825,7.2530351,5,0
80.4508368,7.2530019,2,0
80.4508258,7.2529558,9,0
80.4508307,7.2529256,5,0
80.4508221,7.2528999,9,0
80.450833,7.2528649,3,0
80.4508259,7.2528449,3,0
80.45082140000001,7.2528011,1,0
80.4508179,7.2527606,2,0
80.45082620000001,7.2527315,10,0
80.4508318,7.2527184,0,0
80.4508378,7.2527077,1,0
80.450854,7.2526903,2,0
80.45087310000001,7.2526809,0,0
80.45092770000001,7.2526312,0,0
80.4509463,7.2525857,1,0
80.45094970000001,7.2525669,0,0
80.45099160000001,7.252415,1,0
80.450997,7.2523887,0,0
80.45100140000001,7.2523253,2,0
80.4510069,7.2522863,0,0
80.4510022,7.2522619,0,0
80.4509999,7.2522364,0,0
80.4509925,7.2522107,0,0
80.4509853,7.2521852,0,0
80.4509602,7.2521236,0,0
80.4509551,7.2520988,1,0
80.4509324,7.2520572,0,0
80.4508837,7.2519842,4,0
80.4508692,7.2519464,1,0
80.4508472,7.2518884,0,0
80.4508325,7.251861,0,0
80.450809,7.2518143,1,0
80.4507935,7.251755,0,0
80.4507641,7.2516924,0,0
80.450734,7.251624,1,0
80.4507032,7.2515696,0,0
80.4506898,7.2515475,0,0
80.4506725,7.2515145,0,0
80.4506506,7.2514567,0,0
80.4506468,7.2514075,6,0
80.4506554,7.2513886,10,0
80.4506595,7.2513453,2,0
80.45065,7.2512941,9,0
80.45063830000001,7.2512564,4,0
80.450633,7.2512389,5,0
80.4506301,7.2512203,4,0
80.4506251,7.2512034,3,0
80.45060000000001,7.2511596,8,0
80.4505913,7.2511331,9,0
80.4505903,7.2511161,8,0
80.4505998,7.251097,6,0
80.45061100000001,7.251088,6,0
80.4506238,7.2510775,1,0
80.45065770000001,7.251058,1,0
80.4507043,7.2510288,4,0
80.4507231,7.2510177,1,0
80.4507418,7.2510067,1,0
80.4507569,7.2509983,5,0
80.4507736,7.2509897,2,0
80.4507938,7.25098,2,0
80.4508414,7.2509551,4,0
80.4508611,7.2509447,2,0
80.4508802,7.2509333,0,0
80.4509078,7.2509219,2,0
80.45093800000001,7.2509052,1,0
80.4509725,7.2508841,1,0
80.4510194,7.2508613,1,0
80.4510398,7.2508529,0,0
80.4511071,7.2508227,0,0
80.4511514,7.250802,0,0
80.4511751,7.2507902,1,0
80.4512131,7.2507729,0,0
80.4512369,7.2507623,0,0
80.4512618,7.2507518,1,0
80.45128650000001,7.2507402,0,0
80.4513345,7.2507194,0,0
80.4513819,7.2507005,4,0
80.4514332,7.2506805,3,0
80.4514585,7.2506701,2,0
80.4514808,7.2506584,2,0
80.45154860000001,7.2506252,4,0
80.45157160000001,7.2506138,1,0
80.4515927,7.2506046,4,0
80.4516194,7.2505922,8,0
80.4516582,7.2505785,9,0
80.4516977,7.2505628,2,0
80.45173530000001,7.2505498,1,0
80.4517557,7.2505439,1,0
80.4518019,7.2505253,9,0
80.4573852,7.2494173,5,0
80.4573991,7.2493849,2,0
80.4574137,7.2493709,3,0
80.4574217,7.2493613,0,0
80.457436,7.2493427,4,0
80.4574429,7.2493306,5,0
80.4574478,7.2493124,7,0
80.4574461,7.2492967,12,0
80.4574492,7.2492862,9,0
80.4574755,7.2492498,11,0
80.4574772,7.2492362,11,0
80.45749500000001,7.2492261000000005,9,0
80.4575097,7.2492280000000004,4,0
80.4575204,7.2492295,7,0
80.4575414,7.2492283,5,0
80.4575493,7.2492305,0,0
80.4575767,7.2492354,9,0
80.45759340000001,7.249238,4,0
80.457623,7.2492577,5,0
80.4576717,7.2492971,0,0
80.4576815,7.2493117,4,0
80.4577034,7.2493434,11,0
80.457702,7.2494384,11,0
80.4577663,7.2494551000000005,7,0
80.45782580000001,7.2494384,3,0
80.4578873,7.2494368,13,0
80.4580337,7.2494311,3,0
80.4580579,7.2494197,4,0
80.45810230000001,7.2494007,13,0
80.4581378,7.249383,10,0
80.45817670000001,7.2493763,11,0
80.45823560000001,7.2493739,4,0
80.4582959,7.2493671,3,0
80.4583519,7.2493579,8,0
80.45845990000001,7.2493334,1,0
80.4585118,7.249318,1,0
80.4585802,7.2493019,2,0
80.4586321,7.2492924,6,0
80.4587362,7.249269,4,0
80.4587704,7.2492622,4,0
80.4588027,7.2492584,4,0
80.4588344,7.2492575,15,0
80.4588802,7.2492527,20,0
80.4589485,7.2492405,8,0
80.45899370000001,7.2492337000000004,2,0
80.45901500000001,7.2492295,4,0
80.4590405,7.2492256,5,0
80.459064,7.2492229,3,0
80.45909,7.2492196,4,0
80.4591157,7.2492176,3,0
80.4591435,7.2492144000000005,5,0
80.4592073,7.2492104,1,0
80.45925220000001,7.2492118,9,0
80.45927520000001,7.2492126,8,0
80.4593013,7.2492122,4,0
80.4593271,7.2492127,6,0
80.4594064,7.2492147000000005,3,0
80.4594452,7.2492171,7,0
80.4594714,7.2492193,3,0
80.4594982,7.2492219,3,0
80.4595249,7.2492257,3,0
80.4595525,7.2492277000000005,0,0
80.4595803,7.2492303,4,0
80.4596093,7.2492319,7,0
80.4596645,7.2492401,4,0
80.45969240000001,7.2492454,0,0
80.4597212,7.2492519,1,0
80.4598205,7.2492757,7,0
80.459849,7.249282,11,0
80.4598768,7.2492877,4,0
80.45990470000001,7.2492926,0,0
80.4599463,7.2492995,4,0
80.4599888,7.2493064,2,0
80.4600157,7.2493117,2,0
80.4600659,7.2493212,3,0
80.4600897,7.2493244,4,0
80.46012280000001,7.2493313,2,0
80.4601466,7.2493346,0,0
80.46020200000001,7.2493433000000005,1,0
80.4602466,7.2493519,7,0
80.460314,7.249375,3,0
80.46034180000001,7.249385,5,0
80.4604008,7.2494054,1,0
80.4604297,7.2494146,1,0
80.46047130000001,7.2494275,0,0
80.4604987,7.2494356,2,0
80.460524,7.2494488,1,0
80.4605736,7.2494846,1,0
80.4605998,7.2495005,5,0
80.4606356,7.2495292000000005,5,0
80.4607666,7.2496139,1,0
80.46081600000001,7.2496485,3,0
80.4608795,7.249687,0,0
80.460926,7.2497065,1,0
80.4610108,7.2497430000000005,0,0
80.46105,7.2497607,1,0
80.4610785,7.2497744,0,0
80.46110850000001,7.2497841,3,0
80.4611384,7.249793,0,0
80.46116930000001,7.2498012,0,0
80.4612676,7.2498394,1,0
80.461437,7.2499104,6,0
80.461464,7.2499248000000005,7,0
80.4614889,7.2499364,4,0
80.4615149,7.2499479000000004,5,0
80.4615428,7.2499577,3,0
80.4616001,7.2499765,0,0
80.461644,7.2499907,3,0
80.4616726,7.2499964,10,0
80.46171890000001,7.2500074,15,0
80.461766,7.2500172,8,0
80.46180840000001,7.2500268,11,0
80.4618398,7.2500302,15,0
80.4619134,7.2500334,8,0
80.461957,7.2500336,0,0
80.46200540000001,7.2500196,2,0
80.4620377,7.2500059,1,0
80.4621073,7.249977,1,0
80.4621336,7.2499601,1,0
80.4621593,7.2499422000000004,2,0
80.462183,7.2499233,3,0
80.46229050000001,7.2498207,9,0
80.4623346,7.2497642,8,0
80.4623593,7.2497334,3,0
80.4623783,7.2497089,10,0
80.4623986,7.2496832,11,0
80.46246380000001,7.2496155,6,0
80.4624836,7.249587,1,0
80.4625054,7.2495651,2,0
80.4625311,7.2495488,0,0
80.46255860000001,7.2495339,1,0
80.4625851,7.2495216000000005,2,0
80.4626265,7.2495073,4,0
80.4626537,7.2494977,5,0
80.4626878,7.249492,6,0
80.4627139,7.2494848,2,0
80.46277380000001,7.2494652,7,0
80.4628064,7.2494518,2,0
80.4628443,7.249436,0,0
80.4629185,7.2494101,5,0
80.46299020000001,7.2493862,6,0
80.46310530000001,7.2493354,1,0
80.46313740000001,7.2493176,2,0
80.4631689,7.2492997,2,0
80.4631984,7.2492807,1,0
80.4632278,7.2492593,3,0
80.4632581,7.2492422,2,0
80.4634033,7.2491474,3,0
80.46343610000001,7.2491263,4,0
80.4634854,7.2490949,0,0
80.4635336,7.2490666,0,0
80.4636053,7.2490202,1,0
80.4637556,7.2489291,3,0
80.4638285,7.2488838,0,0
80.4638588,7.2488643,2,0
80.4638894,7.2488443,4,0
80.4639177,7.2488233,3,0
80.4639738,7.2487794,2,0
80.4640247,7.248734,5,0
80.4640499,7.2487119,1,0
80.4640748,7.2486867,6,0
80.4641318,7.2486206,3,0
80.4641519,7.248594,0,0
80.4641709,7.2485683,0,0
80.4641917,7.2485419,0,0
80.46421120000001,7.2485142,1,0
80.46423060000001,7.2484864,2,0
80.4642494,7.2484555,2,0
80.4642673,7.2484235,3,0
80.4642848,7.2483908,7,0
80.4643037,7.2483403,0,0
80.4643245,7.2482713,0,0
80.4643453,7.2482015,18,2
80.4643568,7.2481638,12,0
80.4643784,7.2481007,4,0
80.4643868,7.2480699,11,0
80.4644001,7.2480127,7,0
80.46441060000001,7.2479848,4,0
80.46442780000001,7.2479026,6,0
80.464436,7.247876,2,0
80.464466,7.2477995,5,0
80.4644785,7.2477705,10,0
80.46452380000001,7.2476686,11,0
80.4645443,7.2476283,3,0
80.4645765,7.2475758,14,0
80.4645947,7.2475537,11,0
80.46466170000001,7.2475045,2,0
80.4646881,7.2474583,0,0
80.4647418,7.2473784,3,0
80.4647599,7.247354,8,0
80.4647843,7.2473236,13,0
80.46480340000001,7.2473011000000005,4,0
80.464833,7.2472828,0,0
80.4648827,7.2472569,5,0
80.4649167,7.2472481,2,0
80.4649654,7.2472313,2,0
80.465003,7.2472269,5,0
80.46506310000001,7.247218,9,0
80.4651451,7.2471979,6,0
80.4651858,7.2471955,6,0
80.46527640000001,7.2472013,9,0
80.4653143,7.2472019,4,0
80.46539200000001,7.2472068,1,0
80.4654318,7.2472092,0,0
80.4655189,7.2472241,2,0
80.4656061,7.2472483,2,0
80.4656598,7.2472648,2,0
80.4657096,7.2472792,2,0
80.4657432,7.2472879,0,0
80.4658113,7.2473049000000005,0,0
80.46587600000001,7.2473223,0,0
80.4659114,7.2473287,2,0
80.4659898,7.2473559,0,0
80.46602370000001,7.2473638000000005,0,0
80.46605600000001,7.2473746,1,0
80.4660877,7.2473858,0,0
80.466119,7.2473980000000005,0,0
80.4661705,7.2474137,1,0
80.4662277,7.2474408,0,0
80.466325,7.2474678,1,0
80.4663574,7.2474767,2,0
80.4663886,7.2474859,3,0
80.4664291,7.2475047,3,0
80.4664964,7.2475244,1,0
80.46653450000001,7.2475346,0,0
80.4665703,7.2475436,1,0
80.4666108,7.2475531,2,0
80.4666875,7.2475651,2,0
80.46680500000001,7.2475791,2,0
80.4668471,7.2475823,2,0
80.4668849,7.2475859,0,0
80.4669355,7.2475974,1,0
80.4670238,7.2476255,2,0
80.4670639,7.2476346000000005,3,0
80.4671453,7.247651,1,0
80.4671833,7.2476607,2,0
80.467291,7.2476846,0,0
80.4673293,7.2476896,0,0
80.4674607,7.2476999,0,0
80.4674925,7.2477043,0,0
80.4675498,7.2477066,3,0
80.4675838,7.2477102,0,0
80.4676133,7.2477136,0,0
80.4678424,7.2476793,1,0
80.4678838,7.2476747,0,0
80.4679263,7.2476715,6,0
80.4679896,7.2476659,4,0
80.46807890000001,7.2476666,2,0
80.4681755,7.2476689,2,0
80.4682043,7.2476716,1,0
80.46822900000001,7.2476754,2,0
80.4682566,7.2476783000000005,1,0
80.46828500000001,7.2476823,6,0
80.4683132,7.247689,11,0
80.4683412,7.2476962,1,0
80.4684122,7.2477194,3,0
80.468441,7.2477296,1,0
80.4684704,7.2477396,0,0
80.46853,7.2477611,2,0
80.4685625,7.2477693,3,0
80.4685961,7.2477786,4,0
80.4687179,7.2478101,0,0
80.46874700000001,7.2478183000000005,3,1
80.4688049,7.2478337,2,0
80.4688641,7.2478501,2,0
80.4688917,7.2478613,2,1
80.4689997,7.2478953,2,0
80.4690464,7.2479127,5,0
80.4690743,7.247921,3,0
80.46910460000001,7.2479282000000005,1,0
80.4691604,7.2479426,1,0
80.46918790000001,7.2479533,3,0
80.4692148,7.2479602,0,0
80.4692409,7.2479678,1,0
80.4692848,7.2479794,1,0
80.46930830000001,7.247987,0,0
80.4693386,7.2479934,1,0
80.46937080000001,7.2479955,2,0
80.4694149,7.2480086,0,0
80.4694516,7.2480137000000004,0,0
80.4695513,7.248029,0,0
80.4696197,7.2480400000000005,0,0
80.4697008,7.248049,0,0
80.46972480000001,7.2480525,0,0
80.4697505,7.2480552000000005,0,0
80.46981770000001,7.2480531,6,0
80.4698431,7.2480529,0,0
80.4698884,7.2480567,2,0
80.4699336,7.2480615,5,0
80.47003430000001,7.2480721,2,0
80.4701115,7.2480732,0,0
80.4702442,7.2480831,2,0
80.4702765,7.2480879,0,0
80.4704246,7.2481075,2,0
80.47053580000001,7.2481235,2,0
80.47057480000001,7.2481263,1,0
80.4706558,7.2481356,1,0
80.4706863,7.2481386,1,0
80.47071890000001,7.2481406,10,0
80.47075050000001,7.2481465,4,0
80.4708816,7.2481465,5,0
80.4709324,7.2481502,1,0
80.4710203,7.2481563,1,0
80.4710592,7.2481631,1,0
80.4711575,7.2481747,0,0
80.47120100000001,7.2481755,1,0
80.4712644,7.2481683,1,0
80.4713684,7.2481438,2,0
80.4714077,7.2481317,0,0
80.4714666,7.2481095,1,0
80.4715006,7.248096,1,0
80.4716234,7.2480181,1,0
80.4717461,7.2479345,0,0
80.4717795,7.2479115,1,0
80.4718618,7.2478612,0,0
80.4719329,7.2478183000000005,4,0
80.4719671,7.2477995,1,0
80.4720018,7.2477811,0,0
80.47203830000001,7.2477629,3,0
80.47209170000001,7.2477386,6,0
80.4721239,7.2477227,5,0
80.4721505,7.2477095,0,0
80.4721834,7.2476948,5,0
80.4722206,7.2476828,1,0
80.47225230000001,7.2476727,0,0
80.4722914,7.2476658,0,0
80.47233130000001,7.2476581,1,0
80.4723925,7.2476475,2,0
80.4724569,7.2476397,1,0
80.4725224,7.2476356,5,0
80.4725658,7.2476358,7,0
80.4726106,7.2476362,2,0
80.4726555,7.2476372,4,0
80.4726995,7.2476392,1,0
80.4727419,7.2476432,0,0
80.4727834,7.2476474,1,0
80.4728274,7.2476523,2,0
80.4728674,7.24766,4,0
80.4729058,7.2476679,1,0
80.47303050000001,7.2477019,1,0
80.473062,7.2477167,1,0
80.4731231,7.2477509,2,0
80.4731802,7.2477881,2,0
80.4732317,7.2478262,5,0
80.4733022,7.2478795,3,0
80.4733466,7.2479088,3,0
80.4733774,7.2479285,7,0
80.47340700000001,7.2479469,1,0
80.4734511,7.2479766,2,0
80.473522,7.248023,2,0
80.4735773,7.2480564,1,0
80.4736037,7.2480708,0,0
80.47362770000001,7.2480856000000005,1,0
80.4736666,7.2481082,2,0
80.47370980000001,7.2481313,1,0
80.47373350000001,7.2481506,1,0
80.473802,7.2482078,12,0
80.4738419,7.2482394,14,0
80.4738699,7.2482605,23,0
80.4739129,7.2482904,12,0
80.4739398,7.2483092000000005,5,0
80.4739648,7.2483287,8,0
80.4739917,7.2483475,7,0
80.474019,7.2483668,3,0
80.4740428,7.2483899,2,0
80.4740678,7.248413,0,0
80.474124,7.2484744,0,0
80.47414810000001,7.2485004,3,0
80.47417370000001,7.2485258,11,0
80.4742001,7.2485498,3,0
80.474282,7.2486231,0,0
80.47433290000001,7.2486712,0,0
80.4743741,7.2487055,0,0
80.4744134,7.2487414,0,0
80.4744384,7.2487637000000005,3,0
80.4744688,7.2487844,1,0
80.4745034,7.2488054,1,0
80.4745391,7.248825,2,0
80.4746602,7.248891,1,0
80.4747505,7.2489423,0,0
80.47478100000001,7.2489561,2,0
80.47480900000001,7.2489697,4,0
80.474838,7.2489824,0,0
80.4748955,7.2490073,0,0
80.4749225,7.2490194,0,0
80.4749488,7.2490297,1,0
80.4749742,7.2490399,3,0
80.475002,7.2490532,2,0
80.47503040000001,7.2490612,0,0
80.4750628,7.2490679,0,0
80.4750977,7.2490765,0,0
80.47513430000001,7.2490836,3,0
80.4751715,7.2490856,4,0
80.4752276,7.2490932,1,0
